"Query","Entrez","Symbol","Name","Comment"
"SLC11A1","6556","SLC11A1","solute carrier family 11 member 1","1"
"MGAT4D","152586","MGAT4D","MGAT4 family member D","1"
"TMEM191B","728229","TMEM191B","transmembrane protein 191B","1"
"ANKRD53","79998","ANKRD53","ankyrin repeat domain 53","1"
"CD22","933","CD22","CD22 molecule","1"
"TMC4","147798","TMC4","transmembrane channel like 4","1"
"ANKRD61","100310846","ANKRD61","ankyrin repeat domain 61","1"
"CLCA4","22802","CLCA4","chloride channel accessory 4","1"
"TLR3","7098","TLR3","toll like receptor 3","1"
"MMEL1","79258","MMEL1","membrane metalloendopeptidase like 1","1"
"SGO1","151648","SGO1","shugoshin 1","1"
"PBOV1","59351","PBOV1","prostate and breast cancer overexpressed 1","1"
"SFRP4","6424","SFRP4","secreted frizzled related protein 4","1"
"ACSM4","341392","ACSM4","acyl-CoA synthetase medium chain family member 4","1"
"PRH2","5555","PRH2","proline rich protein HaeIII subfamily 2","1"
"TRIM34","53840","TRIM34","tripartite motif containing 34","1"
"PRLR","5618","PRLR","prolactin receptor","1"
"DIPK1C","125704","DIPK1C","divergent protein kinase domain 1C","1"
"FGL1","2267","FGL1","fibrinogen like 1","1"
"PSG11","5680","PSG11","pregnancy specific beta-1-glycoprotein 11","1"
"TMEM176A","55365","TMEM176A","transmembrane protein 176A","1"
"PPP1R15A","23645","PPP1R15A","protein phosphatase 1 regulatory subunit 15A","1"
"PRSS56","646960","PRSS56","serine protease 56","1"
"GRAP","10750","GRAP","GRB2 related adaptor protein","1"
"GJA1","2697","GJA1","gap junction protein alpha 1","1"
"TRIM29","23650","TRIM29","tripartite motif containing 29","1"
"ADORA3","140","ADORA3","adenosine A3 receptor","1"
"SLC1A3","6507","SLC1A3","solute carrier family 1 member 3","1"
"BTLA","151888","BTLA","B and T lymphocyte associated","1"
"TRPV4","59341","TRPV4","transient receptor potential cation channel subfamily V member 4","1"
"NPFFR2","10886","NPFFR2","neuropeptide FF receptor 2","1"
"TMEM123","114908","TMEM123","transmembrane protein 123","1"
"LHX4","89884","LHX4","LIM homeobox 4","1"
"ANKRD20A4","NA","NA","NA","0"
"ACPP","NA","NA","NA","0"
"TMPRSS11F","389208","TMPRSS11F","transmembrane serine protease 11F","1"
"SIGLEC7","27036","SIGLEC7","sialic acid binding Ig like lectin 7","1"
"CDCA3","83461","CDCA3","cell division cycle associated 3","1"
"CXorf21","80231","CXorf21","chromosome X open reading frame 21","1"
"LBHD2","107984640","LBHD2","LBH domain containing 2","1"
"C4orf19","55286","C4orf19","chromosome 4 open reading frame 19","1"
"CSPG4","1464","CSPG4","chondroitin sulfate proteoglycan 4","1"
"CLEC5A","23601","CLEC5A","C-type lectin domain containing 5A","1"
"THBS1","7057","THBS1","thrombospondin 1","1"
"BATF","10538","BATF","basic leucine zipper ATF-like transcription factor","1"
"BUB1B","701","BUB1B","BUB1 mitotic checkpoint serine/threonine kinase B","1"
"CD80","941","CD80","CD80 molecule","1"
"NAT16","375607","NAT16","N-acetyltransferase 16 (putative)","1"
"PSG1","5669","PSG1","pregnancy specific beta-1-glycoprotein 1","1"
"ZNRF3-IT1","NA","NA","NA","0"
"ICAM2","3384","ICAM2","intercellular adhesion molecule 2","1"
"EMX2","2018","EMX2","empty spiracles homeobox 2","1"
"SMIM3","85027","SMIM3","small integral membrane protein 3","1"
"HSPA5","3309","HSPA5","heat shock protein family A (Hsp70) member 5","1"
"UCP1","7350","UCP1","uncoupling protein 1","1"
"UBA7","7318","UBA7","ubiquitin like modifier activating enzyme 7","1"
"SCAT2","112935960","SCAT2","S-phase cancer associated transcript 2","1"
"WNT2","7472","WNT2","Wnt family member 2","1"
"PFN4","375189","PFN4","profilin family member 4","1"
"CEACAM8","1088","CEACAM8","CEA cell adhesion molecule 8","1"
"DNM3-IT1","100874284","DNM3-IT1","DNM3 intronic transcript 1","1"
"ADCY4","196883","ADCY4","adenylate cyclase 4","1"
"MGARP","84709","MGARP","mitochondria localized glutamic acid rich protein","1"
"TGFA","7039","TGFA","transforming growth factor alpha","1"
"TFAP2C","7022","TFAP2C","transcription factor AP-2 gamma","1"
"LAPTM5","7805","LAPTM5","lysosomal protein transmembrane 5","1"
"RAB38","23682","RAB38","""RAB38, member RAS oncogene family""","1"
"DSG3","1830","DSG3","desmoglein 3","1"
"DYTN","391475","DYTN","dystrotelin","1"
"CBLIF","2694","CBLIF","cobalamin binding intrinsic factor","1"
"VNN2","8875","VNN2","vanin 2","1"
"SLC28A2","9153","SLC28A2","solute carrier family 28 member 2","1"
"TAC4","255061","TAC4","tachykinin precursor 4","1"
"TNFSF8","944","TNFSF8","TNF superfamily member 8","1"
"ABHD15","116236","ABHD15","abhydrolase domain containing 15","1"
"HPGD","3248","HPGD","15-hydroxyprostaglandin dehydrogenase","1"
"CPHXL","105371346","CPHXL","cytoplasmic polyadenylated homeobox like","1"
"MMP14","4323","MMP14","matrix metallopeptidase 14","1"
"MGAM","8972","MGAM","maltase-glucoamylase","1"
"IKZF1","10320","IKZF1","IKAROS family zinc finger 1","1"
"SPDYE6","729597","SPDYE6","speedy/RINGO cell cycle regulator family member E6","1"
"USH1C","10083","USH1C","USH1 protein network component harmonin","1"
"TERC","7012","TERC","telomerase RNA component","1"
"C1QC","714","C1QC","complement C1q C chain","1"
"LPCAT2","54947","LPCAT2","lysophosphatidylcholine acyltransferase 2","1"
"BMX","660","BMX","BMX non-receptor tyrosine kinase","1"
"BLNK","29760","BLNK","B cell linker","1"
"ZNF311","282890","ZNF311","zinc finger protein 311","1"
"GLI1","2735","GLI1","GLI family zinc finger 1","1"
"GIPR","2696","GIPR","gastric inhibitory polypeptide receptor","1"
"GLIPR1L1","256710","GLIPR1L1","GLIPR1 like 1","1"
"COL1A2","1278","COL1A2","collagen type I alpha 2 chain","1"
"RASA2-IT1","NA","NA","NA","0"
"FAM243B","102723451","FAM243B","family with sequence similarity 243 member B","1"
"CEBPD","1052","CEBPD","CCAAT enhancer binding protein delta","1"
"CD33","945","CD33","CD33 molecule","1"
"APOBR","55911","APOBR","apolipoprotein B receptor","1"
"ANLN","54443","ANLN","anillin actin binding protein","1"
"FZD9","8326","FZD9","frizzled class receptor 9","1"
"GJB6","10804","GJB6","gap junction protein beta 6","1"
"LCP2","3937","LCP2","lymphocyte cytosolic protein 2","1"
"GIMAP1","170575","GIMAP1","""GTPase, IMAP family member 1""","1"
"PDK4","5166","PDK4","pyruvate dehydrogenase kinase 4","1"
"MC4R","4160","MC4R","melanocortin 4 receptor","1"
"C17orf50","146853","C17orf50","chromosome 17 open reading frame 50","1"
"PAQR5","54852","PAQR5","progestin and adipoQ receptor family member 5","1"
"CLEC18B","497190","CLEC18B","C-type lectin domain family 18 member B","1"
"PCDHGA11","56105","PCDHGA11","""protocadherin gamma subfamily A, 11""","1"
"HMX1","3166","HMX1","H6 family homeobox 1","1"
"CD300A","11314","CD300A","CD300a molecule","1"
"SLC52A3","113278","SLC52A3","solute carrier family 52 member 3","1"
"IRF8","3394","IRF8","interferon regulatory factor 8","1"
"DEPP1","11067","DEPP1","DEPP1 autophagy regulator","1"
"SULT1C4","27233","SULT1C4","sulfotransferase family 1C member 4","1"
"PEAR1","375033","PEAR1","platelet endothelial aggregation receptor 1","1"
"GPC5-IT1","NA","NA","NA","0"
"C1QTNF7","114905","C1QTNF7","C1q and TNF related 7","1"
"INHBB","3625","INHBB","inhibin subunit beta B","1"
"PTH1R","5745","PTH1R","parathyroid hormone 1 receptor","1"
"GALNT6","11226","GALNT6","polypeptide N-acetylgalactosaminyltransferase 6","1"
"CDH1","999","CDH1","cadherin 1","1"
"TIE1","7075","TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1","1"
"MX2","4600","MX2","MX dynamin like GTPase 2","1"
"LRAT","9227","LRAT","lecithin retinol acyltransferase","1"
"GJB7","375519","GJB7","gap junction protein beta 7","1"
"PNLIPRP3","119548","PNLIPRP3","pancreatic lipase related protein 3","1"
"TBX3","6926","TBX3","T-box transcription factor 3","1"
"EML3","256364","EML3","EMAP like 3","1"
"CNFN","84518","CNFN","cornifelin","1"
"OAS2","4939","OAS2","2'-5'-oligoadenylate synthetase 2","1"
"PZP","5858","PZP","PZP alpha-2-macroglobulin like","1"
"MUC1","4582","MUC1","""mucin 1, cell surface associated""","1"
"SCGB3A1","92304","SCGB3A1","secretoglobin family 3A member 1","1"
"SERPIND1","3053","SERPIND1","serpin family D member 1","1"
"MECOM","2122","MECOM","MDS1 and EVI1 complex locus","1"
"MRLN","100507027","MRLN","myoregulin","1"
"F11","2160","F11","coagulation factor XI","1"
"DDIT4L","115265","DDIT4L","DNA damage inducible transcript 4 like","1"
"CYP2C19","1557","CYP2C19","cytochrome P450 family 2 subfamily C member 19","1"
"WIF1","11197","WIF1","WNT inhibitory factor 1","1"
"RGS10","6001","RGS10","regulator of G protein signaling 10","1"
"PSORS1C1","170679","PSORS1C1","psoriasis susceptibility 1 candidate 1","1"
"PRRX2","51450","PRRX2","paired related homeobox 2","1"
"GCM2","9247","GCM2","glial cells missing transcription factor 2","1"
"IGFL3","388555","IGFL3","IGF like family member 3","1"
"INSC","387755","INSC","INSC spindle orientation adaptor protein","1"
"BCHE","590","BCHE","butyrylcholinesterase","1"
"GOLGA6L10","647042","GOLGA6L10","golgin A6 family like 10","1"
"FKBP2","2286","FKBP2","FKBP prolyl isomerase 2","1"
"NTRK1","4914","NTRK1","neurotrophic receptor tyrosine kinase 1","1"
"TFPI","7035","TFPI","tissue factor pathway inhibitor","1"
"NCF4","4689","NCF4","neutrophil cytosolic factor 4","1"
"REN","5972","REN","renin","1"
"TUSC7","285194","TUSC7","tumor suppressor candidate 7","1"
"BTK","695","BTK","Bruton tyrosine kinase","1"
"SPR","6697","SPR","sepiapterin reductase","1"
"TCN1","6947","TCN1","transcobalamin 1","1"
"ITIH5","80760","ITIH5","inter-alpha-trypsin inhibitor heavy chain 5","1"
"THORLNC","100506797","THORLNC","testis associated oncogenic lncRNA","1"
"OIT3","170392","OIT3","oncoprotein induced transcript 3","1"
"ERVH48-1","90625","ERVH48-1","endogenous retrovirus group 48 member 1","1"
"ITGB2","3689","ITGB2","integrin subunit beta 2","1"
"BTNL2","56244","BTNL2","butyrophilin like 2","1"
"CSF2RB","1439","CSF2RB","colony stimulating factor 2 receptor subunit beta","1"
"LILRA2","11027","LILRA2","leukocyte immunoglobulin like receptor A2","1"
"GPR37L1","9283","GPR37L1","G protein-coupled receptor 37 like 1","1"
"GPRC5C","55890","GPRC5C","G protein-coupled receptor class C group 5 member C","1"
"C9orf92","100129385","C9orf92","chromosome 9 open reading frame 92","1"
"LST1","7940","LST1","leukocyte specific transcript 1","1"
"RNF222","643904","RNF222","ring finger protein 222","1"
"GIMAP6","474344","GIMAP6","""GTPase, IMAP family member 6""","1"
"SLC13A5","284111","SLC13A5","solute carrier family 13 member 5","1"
"MS4A8","83661","MS4A8","membrane spanning 4-domains A8","1"
"NLRC4","58484","NLRC4","NLR family CARD domain containing 4","1"
"PSG6","5675","PSG6","pregnancy specific beta-1-glycoprotein 6","1"
"GCOM1","145781","GCOM1","GRINL1A complex locus 1","1"
"KLRC3","3823","KLRC3","killer cell lectin like receptor C3","1"
"RGPD1","400966","RGPD1","RANBP2 like and GRIP domain containing 1","1"
"TGM2","7052","TGM2","transglutaminase 2","1"
"PAUPAR","103157000","PAUPAR","PAX6 upstream antisense RNA","1"
"F5","2153","F5","coagulation factor V","1"
"CCNA2","890","CCNA2","cyclin A2","1"
"INAVA","55765","INAVA","innate immunity activator","1"
"PHGDH","26227","PHGDH","phosphoglycerate dehydrogenase","1"
"GPNMB","10457","GPNMB","glycoprotein nmb","1"
"MUC15","143662","MUC15","""mucin 15, cell surface associated""","1"
"PIM1","5292","PIM1","""Pim-1 proto-oncogene, serine/threonine kinase""","1"
"CYP4A11","1579","CYP4A11","cytochrome P450 family 4 subfamily A member 11","1"
"GALNT5","11227","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5","1"
"SELENOP","6414","SELENOP","selenoprotein P","1"
"RASL12","51285","RASL12","RAS like family 12","1"
"BIN2","51411","BIN2","bridging integrator 2","1"
"SMLR1","100507203","SMLR1","small leucine rich protein 1","1"
"SUSD3","203328","SUSD3","sushi domain containing 3","1"
"TAL1","6886","TAL1","""TAL bHLH transcription factor 1, erythroid differentiation factor""","1"
"TRIM59","286827","TRIM59","tripartite motif containing 59","1"
"P2RY1","5028","P2RY1","purinergic receptor P2Y1","1"
"EIF3CL","728689","EIF3CL","eukaryotic translation initiation factor 3 subunit C like","1"
"HTR2B","3357","HTR2B","5-hydroxytryptamine receptor 2B","1"
"OTOS","150677","OTOS","otospiralin","1"
"CLDN5","7122","CLDN5","claudin 5","1"
"ODF3L2","284451","ODF3L2","outer dense fiber of sperm tails 3 like 2","1"
"MEP1B","4225","MEP1B","meprin A subunit beta","1"
"DAPP1","27071","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1","1"
"FAM242F","105376064","FAM242F","family with sequence similarity 242 member F","1"
"IFI30","10437","IFI30","IFI30 lysosomal thiol reductase","1"
"RGS18","64407","RGS18","regulator of G protein signaling 18","1"
"PATE1","160065","PATE1","prostate and testis expressed 1","1"
"C3","718","C3","complement C3","1"
"PLA2G5","5322","PLA2G5","phospholipase A2 group V","1"
"TEX101","83639","TEX101","testis expressed 101","1"
"NGFR","4804","NGFR","nerve growth factor receptor","1"
"IL1R1","3554","IL1R1","interleukin 1 receptor type 1","1"
"ADRB2","154","ADRB2","adrenoceptor beta 2","1"
"ZNF90","7643","ZNF90","zinc finger protein 90","1"
"COL9A2","1298","COL9A2","collagen type IX alpha 2 chain","1"
"CCN4","8840","CCN4","cellular communication network factor 4","1"
"NUTM1","256646","NUTM1","NUT midline carcinoma family member 1","1"
"CDH19","28513","CDH19","cadherin 19","1"
"TRABD2B","388630","TRABD2B","TraB domain containing 2B","1"
"OVOL3","728361","OVOL3","ovo like zinc finger 3","1"
"APOE","348","APOE","apolipoprotein E","1"
"HIST2H2AC","NA","NA","NA","0"
"ERCC6L","54821","ERCC6L","""ERCC excision repair 6 like, spindle assembly checkpoint helicase""","1"
"HEYL","26508","HEYL","hes related family bHLH transcription factor with YRPW motif like","1"
"ZWINT","11130","ZWINT","ZW10 interacting kinetochore protein","1"
"PLA2G4E","123745","PLA2G4E","phospholipase A2 group IVE","1"
"DIO3","1735","DIO3","iodothyronine deiodinase 3","1"
"EPAS1","2034","EPAS1","endothelial PAS domain protein 1","1"
"NEK3","4752","NEK3","NIMA related kinase 3","1"
"NR0B1","190","NR0B1","nuclear receptor subfamily 0 group B member 1","1"
"COL17A1","1308","COL17A1","collagen type XVII alpha 1 chain","1"
"C9orf57","138240","C9orf57","chromosome 9 open reading frame 57","1"
"HPGDS","27306","HPGDS","hematopoietic prostaglandin D synthase","1"
"SLC38A3","10991","SLC38A3","solute carrier family 38 member 3","1"
"CYSLTR2","57105","CYSLTR2","cysteinyl leukotriene receptor 2","1"
"TERT","7015","TERT","telomerase reverse transcriptase","1"
"CKM","1158","CKM","""creatine kinase, M-type""","1"
"KCNJ10","3766","KCNJ10","potassium inwardly rectifying channel subfamily J member 10","1"
"NPIPB2","729978","NPIPB2","nuclear pore complex interacting protein family member B2","1"
"DRD3","1814","DRD3","dopamine receptor D3","1"
"SERPINA10","51156","SERPINA10","serpin family A member 10","1"
"HSPH1","10808","HSPH1","heat shock protein family H (Hsp110) member 1","1"
"LPAR1","1902","LPAR1","lysophosphatidic acid receptor 1","1"
"TRARG1","286753","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1","1"
"CD160","11126","CD160","CD160 molecule","1"
"C6","729","C6","complement C6","1"
"OSMR","9180","OSMR","oncostatin M receptor","1"
"CYP3A4","1576","CYP3A4","cytochrome P450 family 3 subfamily A member 4","1"
"RNASE6","6039","RNASE6","ribonuclease A family member k6","1"
"LRRC19","64922","LRRC19","leucine rich repeat containing 19","1"
"NCF1","653361","NCF1","neutrophil cytosolic factor 1","1"
"EVC","2121","EVC","EvC ciliary complex subunit 1","1"
"SH3BP2","6452","SH3BP2","SH3 domain binding protein 2","1"
"ACVRL1","94","ACVRL1","activin A receptor like type 1","1"
"MICB","4277","MICB","MHC class I polypeptide-related sequence B","1"
"LRRC31","79782","LRRC31","leucine rich repeat containing 31","1"
"CYTL1","54360","CYTL1","cytokine like 1","1"
"SLAMF8","56833","SLAMF8","SLAM family member 8","1"
"FXYD2","486","FXYD2","FXYD domain containing ion transport regulator 2","1"
"OLAH","55301","OLAH","oleoyl-ACP hydrolase","1"
"LUNAR1","104564224","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","1"
"TMEM114","283953","TMEM114","transmembrane protein 114","1"
"CHST14","113189","CHST14","carbohydrate sulfotransferase 14","1"
"TMEM236","653567","TMEM236","transmembrane protein 236","1"
"NPC1L1","29881","NPC1L1","NPC1 like intracellular cholesterol transporter 1","1"
"ASB15","142685","ASB15","ankyrin repeat and SOCS box containing 15","1"
"KLF10","7071","KLF10","Kruppel like factor 10","1"
"RRM2","6241","RRM2","ribonucleotide reductase regulatory subunit M2","1"
"PIK3R6","146850","PIK3R6","phosphoinositide-3-kinase regulatory subunit 6","1"
"OR2H2","7932","OR2H2","olfactory receptor family 2 subfamily H member 2","1"
"SNHG26","109729180","SNHG26","small nucleolar RNA host gene 26","1"
"CD38","952","CD38","CD38 molecule","1"
"NIBAN1","116496","NIBAN1","niban apoptosis regulator 1","1"
"CT69","101928231","CT69","cancer/testis associated transcript 69","1"
"VAMP5","10791","VAMP5","vesicle associated membrane protein 5","1"
"CNN2","1265","CNN2","calponin 2","1"
"LRRC72","100506049","LRRC72","leucine rich repeat containing 72","1"
"CHORDC1","26973","CHORDC1","cysteine and histidine rich domain containing 1","1"
"HIST1H1C","NA","NA","NA","0"
"OTX1","5013","OTX1","orthodenticle homeobox 1","1"
"C1QB","713","C1QB","complement C1q B chain","1"
"SEMA3E","9723","SEMA3E","semaphorin 3E","1"
"GOLGA6L7","728310","GOLGA6L7","golgin A6 family like 7","1"
"GPSM3","63940","GPSM3","G protein signaling modulator 3","1"
"ASH1L-IT1","NA","NA","NA","0"
"MSH4","4438","MSH4","mutS homolog 4","1"
"C5orf67","101928448","C5orf67","chromosome 5 putative open reading frame 67","1"
"CCDC155","147872","CCDC155","coiled-coil domain containing 155","1"
"GBP3","2635","GBP3","guanylate binding protein 3","1"
"KDR","3791","KDR","kinase insert domain receptor","1"
"FOXF1","2294","FOXF1","forkhead box F1","1"
"PTF1A","256297","PTF1A","pancreas associated transcription factor 1a","1"
"PLIN4","729359","PLIN4","perilipin 4","1"
"LIPI","149998","LIPI","lipase I","1"
"TMEM119","338773","TMEM119","transmembrane protein 119","1"
"ETV3L","440695","ETV3L","ETS variant transcription factor 3 like","1"
"IL1RL1","9173","IL1RL1","interleukin 1 receptor like 1","1"
"GCNT3","9245","GCNT3","""glucosaminyl (N-acetyl) transferase 3, mucin type""","1"
"THEMIS","387357","THEMIS","thymocyte selection associated","1"
"AGT","183","AGT","angiotensinogen","1"
"SPDYE9P","NA","NA","NA","0"
"HLA-DOA","3111","HLA-DOA","""major histocompatibility complex, class II, DO alpha""","1"
"LSMEM2","132228","LSMEM2","leucine rich single-pass membrane protein 2","1"
"PLET1","349633","PLET1","placenta expressed transcript 1","1"
"TMEM88","92162","TMEM88","transmembrane protein 88","1"
"DNAAF3","352909","DNAAF3","dynein axonemal assembly factor 3","1"
"PLEKHS1","79949","PLEKHS1","pleckstrin homology domain containing S1","1"
"EFHB","151651","EFHB","EF-hand domain family member B","1"
"CASP5","838","CASP5","caspase 5","1"
"DUXB","100033411","DUXB","double homeobox B","1"
"ID3","3399","ID3","""inhibitor of DNA binding 3, HLH protein""","1"
"SMIM38","107984345","SMIM38","small integral membrane protein 38","1"
"SLC7A11","23657","SLC7A11","solute carrier family 7 member 11","1"
"SIGLEC14","100049587","SIGLEC14","sialic acid binding Ig like lectin 14","1"
"LTC4S","4056","LTC4S","leukotriene C4 synthase","1"
"ZIC3","7547","ZIC3","Zic family member 3","1"
"ACRBP","84519","ACRBP","acrosin binding protein","1"
"HMGA2","8091","HMGA2","high mobility group AT-hook 2","1"
"FAM217A","222826","FAM217A","family with sequence similarity 217 member A","1"
"CFH","3075","CFH","complement factor H","1"
"ERICH6","131831","ERICH6","glutamate rich 6","1"
"STX11","8676","STX11","syntaxin 11","1"
"CARD11","84433","CARD11","caspase recruitment domain family member 11","1"
"DUSP5","1847","DUSP5","dual specificity phosphatase 5","1"
"TRAC","28755","TRAC","T cell receptor alpha constant","1"
"AMY2A","279","AMY2A","amylase alpha 2A","1"
"PTGDR","5729","PTGDR","prostaglandin D2 receptor","1"
"MGAM2","93432","MGAM2","maltase-glucoamylase 2 (putative)","1"
"CYTIP","9595","CYTIP","cytohesin 1 interacting protein","1"
"GATA2","2624","GATA2","GATA binding protein 2","1"
"EFS","10278","EFS","embryonal Fyn-associated substrate","1"
"RHAG","6005","RHAG","Rh associated glycoprotein","1"
"HIST1H2BJ","NA","NA","NA","0"
"NR2F2","7026","NR2F2","nuclear receptor subfamily 2 group F member 2","1"
"PROKR2","128674","PROKR2","prokineticin receptor 2","1"
"ASCL1","429","ASCL1","achaete-scute family bHLH transcription factor 1","1"
"ZIC5","85416","ZIC5","Zic family member 5","1"
"FGFR4","2264","FGFR4","fibroblast growth factor receptor 4","1"
"CYP3A7","1551","CYP3A7","cytochrome P450 family 3 subfamily A member 7","1"
"OR2AG1","144125","OR2AG1","olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene)","1"
"CLEC4G","339390","CLEC4G","C-type lectin domain family 4 member G","1"
"SKA3","221150","SKA3","spindle and kinetochore associated complex subunit 3","1"
"SERPINB2","5055","SERPINB2","serpin family B member 2","1"
"ALB","213","ALB","albumin","1"
"ARHGDIB","397","ARHGDIB","Rho GDP dissociation inhibitor beta","1"
"TTK","7272","TTK","TTK protein kinase","1"
"CLEC7A","64581","CLEC7A","C-type lectin domain containing 7A","1"
"PDYN","5173","PDYN","prodynorphin","1"
"LCAT","3931","LCAT","lecithin-cholesterol acyltransferase","1"
"PTTG1","9232","PTTG1","""PTTG1 regulator of sister chromatid separation, securin""","1"
"SPDYE2","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2","1"
"HEATR9","256957","HEATR9","HEAT repeat containing 9","1"
"P2RX1","5023","P2RX1","purinergic receptor P2X 1","1"
"KCNH8","131096","KCNH8","potassium voltage-gated channel subfamily H member 8","1"
"MIF","4282","MIF","macrophage migration inhibitory factor","1"
"SIX5","147912","SIX5","SIX homeobox 5","1"
"COL6A6","131873","COL6A6","collagen type VI alpha 6 chain","1"
"S1PR1","1901","S1PR1","sphingosine-1-phosphate receptor 1","1"
"SLC6A12","6539","SLC6A12","solute carrier family 6 member 12","1"
"PACERR","103752588","PACERR","PTGS2 antisense NFKB1 complex-mediated expression regulator RNA","1"
"C19orf18","147685","C19orf18","chromosome 19 open reading frame 18","1"
"EPHA2","1969","EPHA2","EPH receptor A2","1"
"HIST1H1E","NA","NA","NA","0"
"SLC25A31","83447","SLC25A31","solute carrier family 25 member 31","1"
"LAMC2","3918","LAMC2","laminin subunit gamma 2","1"
"ZDHHC11B","653082","ZDHHC11B","zinc finger DHHC-type containing 11B","1"
"FER1L6","654463","FER1L6","fer-1 like family member 6","1"
"S100A10","6281","S100A10","S100 calcium binding protein A10","1"
"ENPP2","5168","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2","1"
"CD74","972","CD74","CD74 molecule","1"
"MS4A4E","643680","MS4A4E","membrane spanning 4-domains A4E","1"
"TRHR","7201","TRHR","thyrotropin releasing hormone receptor","1"
"MOBP","4336","MOBP","myelin associated oligodendrocyte basic protein","1"
"CYP2A6","1548","CYP2A6","cytochrome P450 family 2 subfamily A member 6","1"
"TBX10","347853","TBX10","T-box transcription factor 10","1"
"CSNK2A3","283106","CSNK2A3","casein kinase 2 alpha 3","1"
"THRSP","7069","THRSP","thyroid hormone responsive","1"
"HLA-DRA","3122","HLA-DRA","""major histocompatibility complex, class II, DR alpha""","1"
"LPAR3","23566","LPAR3","lysophosphatidic acid receptor 3","1"
"CDHR5","53841","CDHR5","cadherin related family member 5","1"
"HAMP","57817","HAMP","hepcidin antimicrobial peptide","1"
"C4BPA","722","C4BPA","complement component 4 binding protein alpha","1"
"KCNK13","56659","KCNK13","potassium two pore domain channel subfamily K member 13","1"
"BCO1","53630","BCO1","beta-carotene oxygenase 1","1"
"LMOD2","442721","LMOD2","leiomodin 2","1"
"GPIHBP1","338328","GPIHBP1","glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1","1"
"GTSF1","121355","GTSF1","gametocyte specific factor 1","1"
"ASIC5","51802","ASIC5","acid sensing ion channel subunit family member 5","1"
"AGBL1","123624","AGBL1","ATP/GTP binding protein like 1","1"
"SLCO1C1","53919","SLCO1C1","solute carrier organic anion transporter family member 1C1","1"
"CCDC60","160777","CCDC60","coiled-coil domain containing 60","1"
"ARMS2","387715","ARMS2","age-related maculopathy susceptibility 2","1"
"DCLK3","85443","DCLK3","doublecortin like kinase 3","1"
"EFEMP1","2202","EFEMP1","EGF containing fibulin extracellular matrix protein 1","1"
"SCIN","85477","SCIN","scinderin","1"
"STON1-GTF2A1L","286749","STON1-GTF2A1L","STON1-GTF2A1L readthrough","1"
"EGR1","1958","EGR1","early growth response 1","1"
"ASPA","443","ASPA","aspartoacylase","1"
"GPR132","29933","GPR132","G protein-coupled receptor 132","1"
"PM20D1","148811","PM20D1","peptidase M20 domain containing 1","1"
"ESAM","90952","ESAM","endothelial cell adhesion molecule","1"
"PTCSC3","100886964","PTCSC3","papillary thyroid carcinoma susceptibility candidate 3","1"
"DEFB131B","100129216","DEFB131B","defensin beta 131B","1"
"WNT8A","7478","WNT8A","Wnt family member 8A","1"
"CSF2RA","1438","CSF2RA","colony stimulating factor 2 receptor subunit alpha","1"
"PRKCH","5583","PRKCH","protein kinase C eta","1"
"DNAJB4","11080","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","1"
"OR2L8","391190","OR2L8","olfactory receptor family 2 subfamily L member 8 (gene/pseudogene)","1"
"GHET1","102723099","GHET1","gastric carcinoma proliferation enhancing transcript 1","1"
"DNM3OS","100628315","DNM3OS","DNM3 opposite strand/antisense RNA","1"
"HLA-DPA1","3113","HLA-DPA1","""major histocompatibility complex, class II, DP alpha 1""","1"
"ADGRG5","221188","ADGRG5","adhesion G protein-coupled receptor G5","1"
"TBPL2","387332","TBPL2","TATA-box binding protein like 2","1"
"KRT31","3881","KRT31","keratin 31","1"
"TENT5A","55603","TENT5A","terminal nucleotidyltransferase 5A","1"
"FBXO39","162517","FBXO39","F-box protein 39","1"
"CMTM5","116173","CMTM5","CKLF like MARVEL transmembrane domain containing 5","1"
"F13A1","2162","F13A1","coagulation factor XIII A chain","1"
"FOLH1","2346","FOLH1","folate hydrolase 1","1"
"MNDA","4332","MNDA","myeloid cell nuclear differentiation antigen","1"
"PSG2","5670","PSG2","pregnancy specific beta-1-glycoprotein 2","1"
"PSG4","5672","PSG4","pregnancy specific beta-1-glycoprotein 4","1"
"TMPRSS5","80975","TMPRSS5","transmembrane serine protease 5","1"
"FOSL2","2355","FOSL2","""FOS like 2, AP-1 transcription factor subunit""","1"
"TAGLN2","8407","TAGLN2","transgelin 2","1"
"CAV3","859","CAV3","caveolin 3","1"
"SIRPD","128646","SIRPD","signal regulatory protein delta","1"
"MILR1","284021","MILR1","mast cell immunoglobulin like receptor 1","1"
"TNC","3371","TNC","tenascin C","1"
"C4BPB","725","C4BPB","complement component 4 binding protein beta","1"
"C10orf105","414152","C10orf105","chromosome 10 open reading frame 105","1"
