"Query","Entrez","Symbol","Name","Comment"
"OIT3","170392","OIT3","oncoprotein induced transcript 3","1"
"C6","729","C6","complement C6","1"
"IL17RB","55540","IL17RB","interleukin 17 receptor B","1"
"PLSCR1","5359","PLSCR1","phospholipid scramblase 1","1"
"COL20A1","57642","COL20A1","collagen type XX alpha 1 chain","1"
"GSDMD","79792","GSDMD","gasdermin D","1"
"GFRAL","389400","GFRAL","GDNF family receptor alpha like","1"
"PCDHGB1","56104","PCDHGB1","""protocadherin gamma subfamily B, 1""","1"
"SLC7A10","56301","SLC7A10","solute carrier family 7 member 10","1"
"ATP10B","23120","ATP10B","ATPase phospholipid transporting 10B (putative)","1"
"SLC52A3","113278","SLC52A3","solute carrier family 52 member 3","1"
"NPC1L1","29881","NPC1L1","NPC1 like intracellular cholesterol transporter 1","1"
"DNAJA1","3301","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","1"
"NUPR1","26471","NUPR1","""nuclear protein 1, transcriptional regulator""","1"
"TNFSF10","8743","TNFSF10","TNF superfamily member 10","1"
"GAU1","101929549","GAU1","GALNT8 antisense upstream 1","1"
"DEPP1","11067","DEPP1","DEPP1 autophagy regulator","1"
"PBOV1","59351","PBOV1","prostate and breast cancer overexpressed 1","1"
"TEKT5","146279","TEKT5","tektin 5","1"
"HEYL","26508","HEYL","hes related family bHLH transcription factor with YRPW motif like","1"
"TRARG1","286753","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1","1"
"CCDC59","29080","CCDC59","coiled-coil domain containing 59","1"
"CYP2C18","1562","CYP2C18","cytochrome P450 family 2 subfamily C member 18","1"
"PARP9","83666","PARP9","poly(ADP-ribose) polymerase family member 9","1"
"GIMAP7","168537","GIMAP7","""GTPase, IMAP family member 7""","1"
"CPB2","1361","CPB2","carboxypeptidase B2","1"
"HEY2","23493","HEY2","hes related family bHLH transcription factor with YRPW motif 2","1"
"HSP90AA1","3320","HSP90AA1","heat shock protein 90 alpha family class A member 1","1"
"GPC5-IT1","NA","NA","NA","0"
"DDR2","4921","DDR2","discoidin domain receptor tyrosine kinase 2","1"
"C1QTNF7","114905","C1QTNF7","C1q and TNF related 7","1"
"WDFY4","57705","WDFY4","WDFY family member 4","1"
"AASS","10157","AASS","aminoadipate-semialdehyde synthase","1"
"GPR83","10888","GPR83","G protein-coupled receptor 83","1"
"PLXNB1","5364","PLXNB1","plexin B1","1"
"SLFN12","55106","SLFN12","schlafen family member 12","1"
"KLK10","5655","KLK10","kallikrein related peptidase 10","1"
"CDCA3","83461","CDCA3","cell division cycle associated 3","1"
"PDCD1LG2","80380","PDCD1LG2","programmed cell death 1 ligand 2","1"
"KLRC3","3823","KLRC3","killer cell lectin like receptor C3","1"
"BFSP2","8419","BFSP2","beaded filament structural protein 2","1"
"MAP3K15","389840","MAP3K15","mitogen-activated protein kinase kinase kinase 15","1"
"PLXNB3","5365","PLXNB3","plexin B3","1"
"STAB2","55576","STAB2","stabilin 2","1"
"ONECUT1","3175","ONECUT1","one cut homeobox 1","1"
"LCA5L","150082","LCA5L","lebercilin LCA5 like","1"
"PIK3R5","23533","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5","1"
"C17orf78","284099","C17orf78","chromosome 17 open reading frame 78","1"
"CELA2B","51032","CELA2B","chymotrypsin like elastase 2B","1"
"HES5","388585","HES5","hes family bHLH transcription factor 5","1"
"GYPE","2996","GYPE","glycophorin E (MNS blood group)","1"
"ANKRD61","100310846","ANKRD61","ankyrin repeat domain 61","1"
"TDRD9","122402","TDRD9","tudor domain containing 9","1"
"IL18R1","8809","IL18R1","interleukin 18 receptor 1","1"
"ENTPD2","954","ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2","1"
"C6orf201","404220","C6orf201","chromosome 6 open reading frame 201","1"
"CDK15","65061","CDK15","cyclin dependent kinase 15","1"
"SLC22A16","85413","SLC22A16","solute carrier family 22 member 16","1"
"MRVI1","10335","MRVI1","murine retrovirus integration site 1 homolog","1"
"LAMP3","27074","LAMP3","lysosomal associated membrane protein 3","1"
"PCAT18","728606","PCAT18","prostate cancer associated transcript 18","1"
"GDPD2","54857","GDPD2","glycerophosphodiester phosphodiesterase domain containing 2","1"
"HTR3C","170572","HTR3C","5-hydroxytryptamine receptor 3C","1"
"SNX20","124460","SNX20","sorting nexin 20","1"
"GRIN2C","2905","GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C","1"
"HEPACAM","220296","HEPACAM","hepatic and glial cell adhesion molecule","1"
"TEX53","105376230","TEX53","testis expressed 53","1"
"TMEM52B","120939","TMEM52B","transmembrane protein 52B","1"
"SUSD2","56241","SUSD2","sushi domain containing 2","1"
"PRRX2","51450","PRRX2","paired related homeobox 2","1"
"GLIPR1L1","256710","GLIPR1L1","GLIPR1 like 1","1"
"SCARA5","286133","SCARA5","scavenger receptor class A member 5","1"
"KLRC4","8302","KLRC4","killer cell lectin like receptor C4","1"
"HEPH","9843","HEPH","hephaestin","1"
"OR2AG1","144125","OR2AG1","olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene)","1"
"ABCA4","24","ABCA4","ATP binding cassette subfamily A member 4","1"
"FGD2","221472","FGD2","""FYVE, RhoGEF and PH domain containing 2""","1"
"CARD11","84433","CARD11","caspase recruitment domain family member 11","1"
"GPNMB","10457","GPNMB","glycoprotein nmb","1"
"RAB20","55647","RAB20","""RAB20, member RAS oncogene family""","1"
"PFN4","375189","PFN4","profilin family member 4","1"
"ALDH1L1","10840","ALDH1L1","aldehyde dehydrogenase 1 family member L1","1"
"CYP4F11","57834","CYP4F11","cytochrome P450 family 4 subfamily F member 11","1"
"SLC5A3","6526","SLC5A3","solute carrier family 5 member 3","1"
"PRLR","5618","PRLR","prolactin receptor","1"
"FGR","2268","FGR","""FGR proto-oncogene, Src family tyrosine kinase""","1"
"KAZALD1","81621","KAZALD1","Kazal type serine peptidase inhibitor domain 1","1"
"MGAT4D","152586","MGAT4D","MGAT4 family member D","1"
"IDH2-DT","105370966","IDH2-DT","IDH2 divergent transcript","1"
"LIPI","149998","LIPI","lipase I","1"
"EDDM13","100506374","EDDM13","epididymal protein 13","1"
"SCML4","256380","SCML4","Scm polycomb group protein like 4","1"
"BMS1P14","728034","BMS1P14","BMS1 pseudogene 14","1"
"YBX3","8531","YBX3","Y-box binding protein 3","1"
"COL8A1","1295","COL8A1","collagen type VIII alpha 1 chain","1"
"ANKRD62","342850","ANKRD62","ankyrin repeat domain 62","1"
"EVC2","132884","EVC2","EvC ciliary complex subunit 2","1"
"FOXJ1","2302","FOXJ1","forkhead box J1","1"
"MYH7","4625","MYH7","myosin heavy chain 7","1"
"DUOX1","53905","DUOX1","dual oxidase 1","1"
"MIF","4282","MIF","macrophage migration inhibitory factor","1"
"C10orf90","118611","C10orf90","chromosome 10 open reading frame 90","1"
"SIX5","147912","SIX5","SIX homeobox 5","1"
"IKZF1","10320","IKZF1","IKAROS family zinc finger 1","1"
"CD163","9332","CD163","CD163 molecule","1"
"GRAP","10750","GRAP","GRB2 related adaptor protein","1"
"ABO","28","ABO","""ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase""","1"
"TTK","7272","TTK","TTK protein kinase","1"
"CAV3","859","CAV3","caveolin 3","1"
"SLC28A2","9153","SLC28A2","solute carrier family 28 member 2","1"
"CSNK2A3","283106","CSNK2A3","casein kinase 2 alpha 3","1"
"HPSE2","60495","HPSE2","heparanase 2 (inactive)","1"
"SRARP","149563","SRARP","steroid receptor associated and regulated protein","1"
"PLG","5340","PLG","plasminogen","1"
"SAMSN1","64092","SAMSN1","""SAM domain, SH3 domain and nuclear localization signals 1""","1"
"PLAC9","219348","PLAC9","placenta associated 9","1"
"CALCB","797","CALCB","calcitonin related polypeptide beta","1"
"GBP6","163351","GBP6","guanylate binding protein family member 6","1"
"EPGN","255324","EPGN","epithelial mitogen","1"
"LCP1","3936","LCP1","lymphocyte cytosolic protein 1","1"
"MEPE","56955","MEPE","matrix extracellular phosphoglycoprotein","1"
"ERG","2078","ERG","ETS transcription factor ERG","1"
"CCDC8","83987","CCDC8","coiled-coil domain containing 8","1"
"APOL3","80833","APOL3","apolipoprotein L3","1"
"C9orf139","401563","C9orf139","chromosome 9 open reading frame 139","1"
"GIMAP6","474344","GIMAP6","""GTPase, IMAP family member 6""","1"
"TWIST2","117581","TWIST2","twist family bHLH transcription factor 2","1"
"CCN5","8839","CCN5","cellular communication network factor 5","1"
"CHRDL2","25884","CHRDL2","chordin like 2","1"
"ZNF728","388523","ZNF728","zinc finger protein 728","1"
"MIATNB","102724827","MIATNB","MIAT neighbor","1"
"CGAS","115004","CGAS","cyclic GMP-AMP synthase","1"
"ITIH2","3698","ITIH2","inter-alpha-trypsin inhibitor heavy chain 2","1"
"CD27","939","CD27","CD27 molecule","1"
"HMOX1","3162","HMOX1","heme oxygenase 1","1"
"CPHXL","105371346","CPHXL","cytoplasmic polyadenylated homeobox like","1"
"FXYD3","5349","FXYD3","FXYD domain containing ion transport regulator 3","1"
"FAM83E","54854","FAM83E","family with sequence similarity 83 member E","1"
"GNAT3","346562","GNAT3","G protein subunit alpha transducin 3","1"
"GAPDHS","26330","GAPDHS","""glyceraldehyde-3-phosphate dehydrogenase, spermatogenic""","1"
"RENBP","5973","RENBP","renin binding protein","1"
"C11orf42","160298","C11orf42","chromosome 11 open reading frame 42","1"
"AEBP1","165","AEBP1","AE binding protein 1","1"
"IGFBP7","3490","IGFBP7","insulin like growth factor binding protein 7","1"
"SLC15A3","51296","SLC15A3","solute carrier family 15 member 3","1"
"SFRP4","6424","SFRP4","secreted frizzled related protein 4","1"
"BCAM","4059","BCAM","basal cell adhesion molecule (Lutheran blood group)","1"
"LNCAROD","101928687","LNCAROD","lncRNA activating regulator of DKK1","1"
"JUN","3725","JUN","""Jun proto-oncogene, AP-1 transcription factor subunit""","1"
"GABRR2","2570","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2","1"
"MS4A4E","643680","MS4A4E","membrane spanning 4-domains A4E","1"
"THRSP","7069","THRSP","thyroid hormone responsive","1"
"LVRN","206338","LVRN","laeverin","1"
"C1R","715","C1R","complement C1r","1"
"VIM","7431","VIM","vimentin","1"
"HIST1H2BC","NA","NA","NA","0"
"GAREM2","150946","GAREM2","GRB2 associated regulator of MAPK1 subtype 2","1"
"WDR63","126820","WDR63","WD repeat domain 63","1"
"ITPRIP","85450","ITPRIP","""inositol 1,4,5-trisphosphate receptor interacting protein""","1"
"C1orf229","388759","C1orf229","chromosome 1 open reading frame 229","1"
"APOBEC3C","27350","APOBEC3C","apolipoprotein B mRNA editing enzyme catalytic subunit 3C","1"
"KIF19","124602","KIF19","kinesin family member 19","1"
"DCST1","149095","DCST1","DC-STAMP domain containing 1","1"
"APOBEC3F","200316","APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F","1"
"NCKAP1L","3071","NCKAP1L","NCK associated protein 1 like","1"
"WNT16","51384","WNT16","Wnt family member 16","1"
"CCDC141","285025","CCDC141","coiled-coil domain containing 141","1"
"FZD2","2535","FZD2","frizzled class receptor 2","1"
"TGFB1I1","7041","TGFB1I1","transforming growth factor beta 1 induced transcript 1","1"
"TDRD5","163589","TDRD5","tudor domain containing 5","1"
"NPFFR2","10886","NPFFR2","neuropeptide FF receptor 2","1"
"ETNPPL","64850","ETNPPL","ethanolamine-phosphate phospho-lyase","1"
"FGFR3","2261","FGFR3","fibroblast growth factor receptor 3","1"
"ABHD3","171586","ABHD3","abhydrolase domain containing 3","1"
"SASH3","54440","SASH3","SAM and SH3 domain containing 3","1"
"OPN5","221391","OPN5","opsin 5","1"
"WDR64","128025","WDR64","WD repeat domain 64","1"
"TPM2","7169","TPM2","tropomyosin 2","1"
"SPN","6693","SPN","sialophorin","1"
"SLC7A11","23657","SLC7A11","solute carrier family 7 member 11","1"
"SYK","6850","SYK","spleen associated tyrosine kinase","1"
"CLDN5","7122","CLDN5","claudin 5","1"
"TMC1","117531","TMC1","transmembrane channel like 1","1"
"OR2L5","81466","OR2L5","olfactory receptor family 2 subfamily L member 5","1"
"CD84","8832","CD84","CD84 molecule","1"
"GFRA1","2674","GFRA1","GDNF family receptor alpha 1","1"
"TM4SF18","116441","TM4SF18","transmembrane 4 L six family member 18","1"
"FAM209A","200232","FAM209A","family with sequence similarity 209 member A","1"
"DAAM2","23500","DAAM2","dishevelled associated activator of morphogenesis 2","1"
"SLC1A5","6510","SLC1A5","solute carrier family 1 member 5","1"
"C5orf64","285668","C5orf64","chromosome 5 open reading frame 64","1"
"CSF1R","1436","CSF1R","colony stimulating factor 1 receptor","1"
"CSRP3","8048","CSRP3","cysteine and glycine rich protein 3","1"
"APCDD1L","164284","APCDD1L","APC down-regulated 1 like","1"
"NAT16","375607","NAT16","N-acetyltransferase 16 (putative)","1"
"MKNK2","2872","MKNK2","MAPK interacting serine/threonine kinase 2","1"
"PRELP","5549","PRELP","proline and arginine rich end leucine rich repeat protein","1"
"GADD45B","4616","GADD45B","growth arrest and DNA damage inducible beta","1"
"AFP","174","AFP","alpha fetoprotein","1"
"TPSD1","23430","TPSD1","tryptase delta 1","1"
"ASPM","259266","ASPM","abnormal spindle microtubule assembly","1"
"SCNN1G","6340","SCNN1G","sodium channel epithelial 1 subunit gamma","1"
"MCMDC2","157777","MCMDC2","minichromosome maintenance domain containing 2","1"
"PTP4A1","7803","PTP4A1","protein tyrosine phosphatase 4A1","1"
"MSLNL","401827","MSLNL","mesothelin like","1"
"CMTM2","146225","CMTM2","CKLF like MARVEL transmembrane domain containing 2","1"
"APOBEC2","10930","APOBEC2","apolipoprotein B mRNA editing enzyme catalytic subunit 2","1"
"ABCG2","9429","ABCG2","ATP binding cassette subfamily G member 2 (Junior blood group)","1"
"CLMAT3","101927096","CLMAT3","colorectal liver metastasis associated transcript 3","1"
"C21orf91-OT1","246312","C21orf91-OT1","C21orf91 overlapping transcript 1","1"
"RELB","5971","RELB","""RELB proto-oncogene, NF-kB subunit""","1"
"CYSLTR2","57105","CYSLTR2","cysteinyl leukotriene receptor 2","1"
"FER1L6","654463","FER1L6","fer-1 like family member 6","1"
"GLOD5","392465","GLOD5","glyoxalase domain containing 5","1"
"NTRK1","4914","NTRK1","neurotrophic receptor tyrosine kinase 1","1"
"MEIOB","254528","MEIOB","meiosis specific with OB-fold","1"
"DCAF4L1","285429","DCAF4L1","DDB1 and CUL4 associated factor 4 like 1","1"
"TCF7","6932","TCF7","transcription factor 7","1"
"UPK3BL2","107983993","UPK3BL2","uroplakin 3B like 2","1"
"FAM221B","392307","FAM221B","family with sequence similarity 221 member B","1"
"EPAS1","2034","EPAS1","endothelial PAS domain protein 1","1"
"TAGLN2","8407","TAGLN2","transgelin 2","1"
"PSG3","5671","PSG3","pregnancy specific beta-1-glycoprotein 3","1"
"F5","2153","F5","coagulation factor V","1"
"LAMA1","284217","LAMA1","laminin subunit alpha 1","1"
"TRAPPC3L","100128327","TRAPPC3L","trafficking protein particle complex 3 like","1"
"TM4SF19","116211","TM4SF19","transmembrane 4 L six family member 19","1"
"CYP3A4","1576","CYP3A4","cytochrome P450 family 3 subfamily A member 4","1"
"CDK1","983","CDK1","cyclin dependent kinase 1","1"
"STAB1","23166","STAB1","stabilin 1","1"
"SOCS3","9021","SOCS3","suppressor of cytokine signaling 3","1"
"MS4A6A","64231","MS4A6A","membrane spanning 4-domains A6A","1"
"CD34","947","CD34","CD34 molecule","1"
"SLC11A1","6556","SLC11A1","solute carrier family 11 member 1","1"
"BAIAP2L1","55971","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1","1"
"FCGR2A","2212","FCGR2A","Fc fragment of IgG receptor IIa","1"
"GRHL2","79977","GRHL2","grainyhead like transcription factor 2","1"
"RHOH","399","RHOH","ras homolog family member H","1"
"IL26","55801","IL26","interleukin 26","1"
"CDH1","999","CDH1","cadherin 1","1"
"DOCK8","81704","DOCK8","dedicator of cytokinesis 8","1"
"CLDN10","9071","CLDN10","claudin 10","1"
"ADCY4","196883","ADCY4","adenylate cyclase 4","1"
"C9orf92","100129385","C9orf92","chromosome 9 open reading frame 92","1"
"MLKL","197259","MLKL","mixed lineage kinase domain like pseudokinase","1"
"SERPINA10","51156","SERPINA10","serpin family A member 10","1"
"PIEZO2","63895","PIEZO2","piezo type mechanosensitive ion channel component 2","1"
"C5orf63","401207","C5orf63","chromosome 5 open reading frame 63","1"
"LPIN3","64900","LPIN3","lipin 3","1"
"TAL1","6886","TAL1","""TAL bHLH transcription factor 1, erythroid differentiation factor""","1"
"GPR17","2840","GPR17","G protein-coupled receptor 17","1"
"EPHA1","2041","EPHA1","EPH receptor A1","1"
"LMOD2","442721","LMOD2","leiomodin 2","1"
"MSH4","4438","MSH4","mutS homolog 4","1"
"POLQ","10721","POLQ","DNA polymerase theta","1"
"HCK","3055","HCK","""HCK proto-oncogene, Src family tyrosine kinase""","1"
"NOD2","64127","NOD2","nucleotide binding oligomerization domain containing 2","1"
"TNFRSF10D","8793","TNFRSF10D","TNF receptor superfamily member 10d","1"
"PURPL","643401","PURPL","p53 upregulated regulator of p53 levels","1"
"PTPRC","5788","PTPRC","protein tyrosine phosphatase receptor type C","1"
"GPR65","8477","GPR65","G protein-coupled receptor 65","1"
"AGMO","392636","AGMO","alkylglycerol monooxygenase","1"
"REN","5972","REN","renin","1"
"SULT1C2","6819","SULT1C2","sulfotransferase family 1C member 2","1"
"SNX22","79856","SNX22","sorting nexin 22","1"
"UTS2","10911","UTS2","urotensin 2","1"
"ALDH1A1","216","ALDH1A1","aldehyde dehydrogenase 1 family member A1","1"
"AMY2A","279","AMY2A","amylase alpha 2A","1"
"ADAM21","8747","ADAM21","ADAM metallopeptidase domain 21","1"
"ABRA","137735","ABRA","actin binding Rho activating protein","1"
"GK3P","2713","GK3P","glycerol kinase 3 pseudogene","1"
"DTX3L","151636","DTX3L","deltex E3 ubiquitin ligase 3L","1"
"LYL1","4066","LYL1","LYL1 basic helix-loop-helix family member","1"
"DUXAP8","503637","DUXAP8","double homeobox A pseudogene 8","1"
"ZFP36","7538","ZFP36","ZFP36 ring finger protein","1"
"NFATC4","4776","NFATC4","nuclear factor of activated T cells 4","1"
"TBX10","347853","TBX10","T-box transcription factor 10","1"
"TINAGL1","64129","TINAGL1","tubulointerstitial nephritis antigen like 1","1"
"COL6A6","131873","COL6A6","collagen type VI alpha 6 chain","1"
"MYOCOS","110806290","MYOCOS","myocilin opposite strand","1"
"MYCT1","80177","MYCT1","MYC target 1","1"
"THEM5","284486","THEM5","thioesterase superfamily member 5","1"
"ART4","420","ART4","ADP-ribosyltransferase 4 (Dombrock blood group)","1"
"C9orf131","138724","C9orf131","chromosome 9 open reading frame 131","1"
"WIF1","11197","WIF1","WNT inhibitory factor 1","1"
"CYP2C19","1557","CYP2C19","cytochrome P450 family 2 subfamily C member 19","1"
"ZIC1","7545","ZIC1","Zic family member 1","1"
"GOLGA6L7","728310","GOLGA6L7","golgin A6 family like 7","1"
"EBF3","253738","EBF3","EBF transcription factor 3","1"
"CD93","22918","CD93","CD93 molecule","1"
"WDR49","151790","WDR49","WD repeat domain 49","1"
"GBP4","115361","GBP4","guanylate binding protein 4","1"
"SHOC1","158401","SHOC1","shortage in chiasmata 1","1"
"CLEC18B","497190","CLEC18B","C-type lectin domain family 18 member B","1"
"GPR20","2843","GPR20","G protein-coupled receptor 20","1"
"RXRG","6258","RXRG","retinoid X receptor gamma","1"
"FGL1","2267","FGL1","fibrinogen like 1","1"
"CA9","768","CA9","carbonic anhydrase 9","1"
"NOSTRIN","115677","NOSTRIN","nitric oxide synthase trafficking","1"
"F2","2147","F2","""coagulation factor II, thrombin""","1"
"IFITM3","10410","IFITM3","interferon induced transmembrane protein 3","1"
"RASAL3","64926","RASAL3","RAS protein activator like 3","1"
"KCTD4","386618","KCTD4","potassium channel tetramerization domain containing 4","1"
"CDH5","1003","CDH5","cadherin 5","1"
"LRRC26","389816","LRRC26","leucine rich repeat containing 26","1"
"PZP","5858","PZP","PZP alpha-2-macroglobulin like","1"
"OSMR","9180","OSMR","oncostatin M receptor","1"
"LEP","3952","LEP","leptin","1"
"MEP1B","4225","MEP1B","meprin A subunit beta","1"
"EML3","256364","EML3","EMAP like 3","1"
"KYNU","8942","KYNU","kynureninase","1"
"APBB1IP","54518","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein","1"
"METTL7A","25840","METTL7A","methyltransferase like 7A","1"
"DMRTA1","63951","DMRTA1","DMRT like family A1","1"
"AOC3","8639","AOC3","amine oxidase copper containing 3","1"
"MECOM","2122","MECOM","MDS1 and EVI1 complex locus","1"
"NR4A1","3164","NR4A1","nuclear receptor subfamily 4 group A member 1","1"
"TNFRSF1B","7133","TNFRSF1B","TNF receptor superfamily member 1B","1"
"GCM2","9247","GCM2","glial cells missing transcription factor 2","1"
"NCF4","4689","NCF4","neutrophil cytosolic factor 4","1"
"MS4A14","84689","MS4A14","membrane spanning 4-domains A14","1"
"PSG9","5678","PSG9","pregnancy specific beta-1-glycoprotein 9","1"
"PNPLA1","285848","PNPLA1","patatin like phospholipase domain containing 1","1"
"SNTG2","54221","SNTG2","syntrophin gamma 2","1"
"POF1B","79983","POF1B","POF1B actin binding protein","1"
"C11orf98","102288414","C11orf98","chromosome 11 open reading frame 98","1"
"ALDOB","229","ALDOB","""aldolase, fructose-bisphosphate B""","1"
"IGF2BP2","10644","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","1"
"TLR9","54106","TLR9","toll like receptor 9","1"
"CASP1","834","CASP1","caspase 1","1"
"WARS2-IT1","104472716","WARS2-IT1","WARS2 intronic transcript 1","1"
"COLEC12","81035","COLEC12","collectin subfamily member 12","1"
"PRR15L","79170","PRR15L","proline rich 15 like","1"
"HGF","3082","HGF","hepatocyte growth factor","1"
"TERC","7012","TERC","telomerase RNA component","1"
"P2RY1","5028","P2RY1","purinergic receptor P2Y1","1"
"CD300A","11314","CD300A","CD300a molecule","1"
"ADGRE2","30817","ADGRE2","adhesion G protein-coupled receptor E2","1"
"KLF10","7071","KLF10","Kruppel like factor 10","1"
"MARCH10-DT","NA","NA","NA","0"
"ERCC6L","54821","ERCC6L","""ERCC excision repair 6 like, spindle assembly checkpoint helicase""","1"
"CTSV","1515","CTSV","cathepsin V","1"
"BNC1","646","BNC1","basonuclin 1","1"
"CCDC62","84660","CCDC62","coiled-coil domain containing 62","1"
"MMP14","4323","MMP14","matrix metallopeptidase 14","1"
"SLC1A2","6506","SLC1A2","solute carrier family 1 member 2","1"
"LRRC31","79782","LRRC31","leucine rich repeat containing 31","1"
"CCDC102A","92922","CCDC102A","coiled-coil domain containing 102A","1"
"SERPINB2","5055","SERPINB2","serpin family B member 2","1"
"OR7C1","26664","OR7C1","olfactory receptor family 7 subfamily C member 1","1"
"SIGLEC9","27180","SIGLEC9","sialic acid binding Ig like lectin 9","1"
"BCO1","53630","BCO1","beta-carotene oxygenase 1","1"
"SLC6A12","6539","SLC6A12","solute carrier family 6 member 12","1"
"HEATR9","256957","HEATR9","HEAT repeat containing 9","1"
"CAPN8","388743","CAPN8","calpain 8","1"
"PIMREG","54478","PIMREG","PICALM interacting mitotic regulator","1"
"ARHGEF19","128272","ARHGEF19","Rho guanine nucleotide exchange factor 19","1"
"CHORDC1","26973","CHORDC1","cysteine and histidine rich domain containing 1","1"
"S100A11","6282","S100A11","S100 calcium binding protein A11","1"
"SGO1","151648","SGO1","shugoshin 1","1"
"HPGD","3248","HPGD","15-hydroxyprostaglandin dehydrogenase","1"
"AHRR","57491","AHRR","aryl-hydrocarbon receptor repressor","1"
"CAVIN1","284119","CAVIN1","caveolae associated protein 1","1"
"BCL6B","255877","BCL6B","BCL6B transcription repressor","1"
"SIGLEC8","27181","SIGLEC8","sialic acid binding Ig like lectin 8","1"
"ICAM2","3384","ICAM2","intercellular adhesion molecule 2","1"
"VSIG4","11326","VSIG4","V-set and immunoglobulin domain containing 4","1"
"TMEM156","80008","TMEM156","transmembrane protein 156","1"
"GCNT3","9245","GCNT3","""glucosaminyl (N-acetyl) transferase 3, mucin type""","1"
"SLN","6588","SLN","sarcolipin","1"
"C8orf88","100127983","C8orf88","chromosome 8 open reading frame 88","1"
"FCGR3A","2214","FCGR3A","Fc fragment of IgG receptor IIIa","1"
"P2RX1","5023","P2RX1","purinergic receptor P2X 1","1"
"IRGM","345611","IRGM","immunity related GTPase M","1"
"GATD3A","8209","GATD3A","glutamine amidotransferase like class 1 domain containing 3A","1"
"TES","26136","TES","testin LIM domain protein","1"
"DUXB","100033411","DUXB","double homeobox B","1"
"DPEP2","64174","DPEP2","dipeptidase 2","1"
"LAIR1","3903","LAIR1","leukocyte associated immunoglobulin like receptor 1","1"
"FAM186B","84070","FAM186B","family with sequence similarity 186 member B","1"
"TEAD2","8463","TEAD2","TEA domain transcription factor 2","1"
"DNM3-IT1","100874284","DNM3-IT1","DNM3 intronic transcript 1","1"
"TNFRSF10C","8794","TNFRSF10C","TNF receptor superfamily member 10c","1"
"BDNF","627","BDNF","brain derived neurotrophic factor","1"
"CSNKA2IP","111064647","CSNKA2IP","casein kinase 2 subunit alpha' interacting protein","1"
"LUNAR1","104564224","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","1"
"DAPP1","27071","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1","1"
"DISC1FP1","101929222","DISC1FP1","DISC1 fusion partner 1","1"
"CCDC26","137196","CCDC26","CCDC26 long non-coding RNA","1"
"NIBAN1","116496","NIBAN1","niban apoptosis regulator 1","1"
"FOXF1","2294","FOXF1","forkhead box F1","1"
"CHAC1","79094","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1","1"
"HSPA5","3309","HSPA5","heat shock protein family A (Hsp70) member 5","1"
"COL4A6","1288","COL4A6","collagen type IV alpha 6 chain","1"
"FAM90A1","55138","FAM90A1","family with sequence similarity 90 member A1","1"
"KCNJ10","3766","KCNJ10","potassium inwardly rectifying channel subfamily J member 10","1"
"SHROOM4","57477","SHROOM4","shroom family member 4","1"
"FAM242A","105372587","FAM242A","family with sequence similarity 242 member A","1"
"EFHD1","80303","EFHD1","EF-hand domain family member D1","1"
"ALPL","249","ALPL","""alkaline phosphatase, biomineralization associated""","1"
"OR3A2","4995","OR3A2","olfactory receptor family 3 subfamily A member 2","1"
"TNFRSF10A","8797","TNFRSF10A","TNF receptor superfamily member 10a","1"
"SULT1A2","6799","SULT1A2","sulfotransferase family 1A member 2","1"
"SLC26A3","1811","SLC26A3","solute carrier family 26 member 3","1"
"NR1I3","9970","NR1I3","nuclear receptor subfamily 1 group I member 3","1"
"PGGHG","80162","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase","1"
"TRAC","28755","TRAC","T cell receptor alpha constant","1"
"TM4SF1","4071","TM4SF1","transmembrane 4 L six family member 1","1"
"ITGA10","8515","ITGA10","integrin subunit alpha 10","1"
"ADORA3","140","ADORA3","adenosine A3 receptor","1"
"CCDC38","120935","CCDC38","coiled-coil domain containing 38","1"
"TMPRSS3","64699","TMPRSS3","transmembrane serine protease 3","1"
"SIRPD","128646","SIRPD","signal regulatory protein delta","1"
"OVOL3","728361","OVOL3","ovo like zinc finger 3","1"
"BOLL","66037","BOLL","""boule homolog, RNA binding protein""","1"
"FAM243B","102723451","FAM243B","family with sequence similarity 243 member B","1"
"NUAK2","81788","NUAK2","NUAK family kinase 2","1"
"IL1RL1","9173","IL1RL1","interleukin 1 receptor like 1","1"
"GLRA4","441509","GLRA4","glycine receptor alpha 4 (pseudogene)","1"
"FUT2","2524","FUT2","fucosyltransferase 2","1"
"RGR","5995","RGR","retinal G protein coupled receptor","1"
"CD86","942","CD86","CD86 molecule","1"
"ACVRL1","94","ACVRL1","activin A receptor like type 1","1"
